cod_municipio,municipio,pop_0a14,pop_65mais,indice_envelhecimento,percentual_idosos,razao_dependencia,classificacao,pop_60mais,indice_60mais,diferenca_abs,diferenca_rel
2510402,Olho d'Água - PB,411,19,4.622871046228711,4.4186046511627906,100,Favorável,1044,254.01459854014598,249.39172749391727,5394.736842105263
2510402,Olho d'Água - PB,411,19,4.622871046228711,4.4186046511627906,100,Favorável,1044,254.01459854014598,249.39172749391727,5394.736842105263
2502052,Bernardino Batista - PB,238,11,4.621848739495799,4.417670682730924,100,Favorável,522,219.327731092437,214.70588235294122,4645.454545454546
2509305,Mataraca - PB,736,34,4.619565217391304,4.415584415584416,100,Favorável,932,126.63043478260869,122.01086956521739,2641.1764705882356
2511103,Pedra Lavrada - PB,390,18,4.615384615384616,4.411764705882353,100,Favorável,1292,331.2820512820513,326.6666666666667,7077.777777777777
2512507,Queimadas - PB,3665,169,4.61118690313779,4.40792905581638,100,Favorável,6977,190.36834924965893,185.75716234652114,4028.402366863905
2507200,Itatuba - PB,782,36,4.603580562659847,4.400977995110025,100,Favorável,1703,217.77493606138108,213.17135549872123,4630.555555555555
2507002,Itaporanga - PB,1785,82,4.593837535014006,4.392072844134976,100,Favorável,3465,194.11764705882354,189.52380952380952,4125.60975609756
2503902,Camalaú - PB,415,19,4.578313253012048,4.377880184331797,100,Favorável,NA,NA,NA,NA
2505303,Curral Velho - PB,153,7,4.57516339869281,4.375,100,Favorável,342,223.52941176470588,218.95424836601308,4785.714285714286
2505808,Duas Estradas - PB,241,11,4.564315352697095,4.365079365079365,100,Favorável,608,252.28215767634853,247.71784232365144,5427.272727272727
2502904,Brejo dos Santos - PB,330,15,4.545454545454546,4.3478260869565215,100,Favorável,1080,327.2727272727273,322.72727272727275,7100
2504603,Conde - PB,2268,103,4.541446208112874,4.344158582876424,100,Favorável,3271,144.22398589065256,139.68253968253967,3075.728155339806
2504504,Condado - PB,464,21,4.525862068965517,4.329896907216495,100,Favorável,1258,271.12068965517244,266.5948275862069,5890.476190476191
2507507,João Pessoa - PB,52011,2351,4.5201976504970105,4.324712115080387,100,Favorável,123614,237.6689546442099,233.14875699371288,5157.932794555509
2502151,Boa Vista - PB,488,22,4.508196721311475,4.313725490196078,100,Favorável,1083,221.92622950819674,217.41803278688528,4822.727272727273
2500908,Arara - PB,755,34,4.503311258278146,4.309252217997465,100,Favorável,2641,349.80132450331126,345.29801324503313,7667.647058823531
2503555,Cacimbas - PB,733,33,4.502046384720328,4.308093994778068,100,Favorável,940,128.24010914051843,123.7380627557981,2748.4848484848485
2501575,Barra de Santana - PB,511,23,4.500978473581213,4.307116104868914,100,Favorável,1543,301.9569471624266,297.4559686888454,6608.695652173914
2512408,Puxinanã - PB,1045,47,4.497607655502392,4.304029304029304,100,Favorável,2103,201.244019138756,196.7464114832536,4374.468085106383
2504074,Caraúbas - PB,267,12,4.49438202247191,4.301075268817205,100,Favorável,748,280.1498127340824,275.6554307116105,6133.333333333334
2512408,Puxinanã - PB,1046,47,4.493307839388145,4.300091491308326,100,Favorável,2103,201.05162523900572,196.55831739961758,4374.468085106382
2513604,Santana dos Garrotes - PB,379,17,4.485488126649076,4.292929292929292,100,Favorável,1376,363.06068601583115,358.57519788918205,7994.117647058823
2509800,Mulungu - PB,626,28,4.472843450479233,4.281345565749235,100,Favorável,1447,231.15015974440897,226.67731629392972,5067.857142857144
2503407,Cacimba de Areia - PB,246,11,4.471544715447155,4.280155642023346,100,Favorável,NA,NA,NA,NA
2508307,Lagoa Seca - PB,1924,86,4.46985446985447,4.27860696517413,100,Favorável,4093,212.73388773388774,208.26403326403326,4659.302325581395
2511905,Pitimbu - PB,1461,65,4.4490075290896645,4.259501965923985,100,Favorável,1944,133.05954825462013,128.61054072553046,2890.769230769231
2504603,Conde - PB,2319,103,4.4415696420871065,4.252683732452518,100,Favorável,3271,141.05217766278568,136.61060802069858,3075.728155339806
2513158,Santa Cecília - PB,541,24,4.436229205175601,4.2477876106194685,100,Favorável,1114,205.91497227356746,201.47874306839185,4541.666666666666
2510907,Paulista - PB,699,31,4.434907010014307,4.2465753424657535,100,Favorável,2097,300,295.5650929899857,6664.516129032258
2514206,São José da Lagoa Tapada - PB,406,18,4.433497536945813,4.245283018867925,100,Favorável,1428,351.7241379310345,347.29064039408865,7833.333333333333
2500908,Arara - PB,767,34,4.432855280312908,4.2446941323345815,100,Favorável,2641,344.32855280312907,339.89569752281614,7667.647058823528
2512762,Riachão do Poço - PB,361,16,4.43213296398892,4.244031830238726,100,Favorável,709,196.39889196675898,191.96675900277006,4331.249999999999
2505303,Curral Velho - PB,158,7,4.430379746835443,4.242424242424243,100,Favorável,342,216.45569620253164,212.02531645569618,4785.714285714285
2506608,Ibiara - PB,429,19,4.428904428904429,4.241071428571429,100,Favorável,1121,261.3053613053613,256.87645687645687,5800
2502300,Bom Sucesso - PB,226,10,4.424778761061947,4.23728813559322,100,Favorável,1140,504.424778761062,500.00000000000006,11300.000000000002
2505600,Diamante - PB,452,20,4.424778761061947,4.23728813559322,100,Favorável,1035,228.98230088495578,224.55752212389382,5075.000000000001
2515302,Sapé - PB,3699,163,4.406596377399297,4.220611082340756,100,Favorável,7732,209.02946742362803,204.62287104622874,4643.55828220859
2507101,Itapororoca - PB,1364,60,4.398826979472141,4.213483146067416,100,Favorável,2690,197.21407624633432,192.81524926686217,4383.333333333333
2505006,Cubati - PB,523,23,4.397705544933078,4.212454212454213,100,Favorável,1203,230.01912045889102,225.62141491395795,5130.434782608696
2515302,Sapé - PB,3711,163,4.392347076259768,4.207537429013939,100,Favorável,7732,208.35354351926702,203.96119644300725,4643.558282208588
2503902,Camalaú - PB,433,19,4.387990762124711,4.20353982300885,100,Favorável,NA,NA,NA,NA
2507101,Itapororoca - PB,1368,60,4.385964912280701,4.201680672268908,100,Favorável,2690,196.63742690058479,192.25146198830407,4383.333333333334
2512903,Rio Tinto - PB,1764,77,4.365079365079365,4.182509505703422,100,Favorável,3862,218.9342403628118,214.56916099773244,4915.584415584416
2509396,Maturéia - PB,529,23,4.3478260869565215,4.166666666666666,100,Favorável,NA,NA,NA,NA
2505006,Cubati - PB,530,23,4.3396226415094334,4.159132007233273,100,Favorável,1203,226.9811320754717,222.64150943396226,5130.434782608696
2506103,Fagundes - PB,853,37,4.337631887456038,4.157303370786517,100,Favorável,1928,226.02579132473625,221.6881594372802,5110.810810810811
2508703,Mãe d'Água - PB,300,13,4.333333333333334,4.15335463258786,100,Favorável,654,218.00000000000003,213.66666666666669,4930.7692307692305
2507101,Itapororoca - PB,1385,60,4.332129963898916,4.1522491349480966,100,Favorável,2690,194.22382671480145,189.89169675090253,4383.333333333334
2501575,Barra de Santana - PB,531,23,4.3314500941619585,4.1516245487364625,100,Favorável,1543,290.58380414312614,286.2523540489642,6608.695652173912
2509800,Mulungu - PB,647,28,4.327666151468315,4.148148148148148,100,Favorável,1447,223.64760432766616,219.31993817619784,5067.857142857143
2514305,São José de Caiana - PB,393,17,4.325699745547073,4.146341463414634,100,Favorável,830,211.19592875318065,206.87022900763358,4782.352941176471
2515302,Sapé - PB,3776,163,4.316737288135593,4.1381061183041385,100,Favorável,7732,204.7669491525424,200.4502118644068,4643.558282208589
2507507,João Pessoa - PB,54520,2351,4.312179016874541,4.133917110653936,100,Favorável,123614,226.73147468818783,222.41929567131328,5157.932794555509
2514651,São José do Brejo do Cruz - PB,116,5,4.310344827586207,4.132231404958678,100,Favorável,NA,NA,NA,NA
2508505,Livramento - PB,512,22,4.296875,4.119850187265917,100,Favorável,1198,233.984375,229.6875,5345.454545454545
2503753,Cajazeirinhas - PB,163,7,4.294478527607362,4.117647058823529,100,Favorável,474,290.79754601226995,286.5030674846626,6671.4285714285725
2505006,Cubati - PB,537,23,4.283054003724395,4.107142857142857,100,Favorável,1203,224.02234636871506,219.73929236499066,5130.434782608695
2512804,Riacho dos Cavalos - PB,537,23,4.283054003724395,4.107142857142857,100,Favorável,1356,252.5139664804469,248.2309124767225,5795.652173913042
2511103,Pedra Lavrada - PB,421,18,4.275534441805226,4.100227790432802,100,Favorável,1292,306.88836104513064,302.6128266033254,7077.777777777777
2512309,Princesa Isabel - PB,1709,73,4.271503803393798,4.09652076318743,100,Favorável,3211,187.88765359859568,183.6161497952019,4298.630136986301
2512408,Puxinanã - PB,1103,47,4.2611060743427025,4.08695652173913,100,Favorável,2103,190.66183136899366,186.40072529465095,4374.468085106382
2503753,Cajazeirinhas - PB,188,8,4.25531914893617,4.081632653061225,100,Favorável,474,252.1276595744681,247.87234042553195,5825.000000000001
2510204,Nova Olinda - PB,423,18,4.25531914893617,4.081632653061225,100,Favorável,946,223.64066193853427,219.3853427895981,5155.555555555556
2511202,Pedras de Fogo - PB,2264,96,4.240282685512367,4.067796610169491,100,Favorável,3995,176.45759717314488,172.2173144876325,4061.4583333333335
2514909,São Mamede - PB,401,17,4.239401496259352,4.0669856459330145,100,Favorável,1686,420.4488778054863,416.20947630922694,9817.64705882353
2507507,João Pessoa - PB,55538,2351,4.2331376715041955,4.061220611860629,100,Favorável,123614,222.5755338687025,218.3423961971983,5157.932794555508
2510501,Olivedos - PB,189,8,4.232804232804233,4.060913705583756,100,Favorável,676,357.67195767195767,353.4391534391534,8350
2515906,Serraria - PB,402,17,4.228855721393035,4.05727923627685,100,Favorável,877,218.1592039800995,213.93034825870646,5058.823529411764
2512903,Rio Tinto - PB,1824,77,4.2214912280701755,4.0504997369805364,100,Favorável,3862,211.73245614035085,207.51096491228068,4915.584415584415
2512721,Pedro Régis - PB,498,21,4.216867469879518,4.046242774566474,100,Favorável,973,195.38152610441767,191.16465863453814,4533.333333333333
2509339,Matinhas - PB,356,15,4.213483146067416,4.0431266846361185,100,Favorável,675,189.6067415730337,185.3932584269663,4400
2508307,Lagoa Seca - PB,2042,86,4.211557296767874,4.041353383458646,100,Favorável,4093,200.4407443682664,196.22918707149853,4659.302325581395
2505600,Diamante - PB,452,19,4.20353982300885,4.033970276008493,100,Favorável,1035,228.98230088495578,224.77876106194694,5347.368421052633
2512804,Riacho dos Cavalos - PB,549,23,4.189435336976321,4.020979020979021,100,Favorável,1356,246.9945355191257,242.80510018214937,5795.652173913043
2512903,Rio Tinto - PB,1839,77,4.187058183795541,4.018789144050104,100,Favorável,3862,210.00543773790105,205.81837955410552,4915.584415584416
2506103,Fagundes - PB,884,37,4.18552036199095,4.017372421281216,100,Favorável,1928,218.0995475113122,213.91402714932127,5110.810810810812
2504108,Carrapateira - PB,144,6,4.166666666666666,4,100,Favorável,NA,NA,NA,NA
2513604,Santana dos Garrotes - PB,409,17,4.156479217603912,3.9906103286384975,100,Favorável,1376,336.43031784841077,332.27383863080684,7994.117647058823
2502904,Brejo dos Santos - PB,361,15,4.1551246537396125,3.9893617021276597,100,Favorável,1080,299.16897506925204,295.0138504155124,7099.999999999998
2511202,Pedras de Fogo - PB,2316,96,4.145077720207254,3.9800995024875623,100,Favorável,3995,172.4956822107081,168.35060449050087,4061.458333333333
2510907,Paulista - PB,748,31,4.144385026737968,3.979460847240052,100,Favorável,2097,280.3475935828877,276.2032085561498,6664.516129032259
2513984,São Francisco - PB,169,7,4.142011834319527,3.977272727272727,100,Favorável,718,424.85207100591714,420.7100591715976,10157.142857142853
2513984,São Francisco - PB,169,7,4.142011834319527,3.977272727272727,100,Favorável,718,424.85207100591714,420.7100591715976,10157.142857142853
2505600,Diamante - PB,485,20,4.123711340206185,3.9603960396039604,100,Favorável,1035,213.4020618556701,209.2783505154639,5075
2502607,Igaracy - PB,413,17,4.116222760290557,3.953488372093023,100,Favorável,NA,NA,NA,NA
2503803,Caldas Brandão - PB,439,18,4.100227790432802,3.938730853391685,100,Favorável,880,200.45558086560368,196.35535307517088,4788.88888888889
2502409,Bonito de Santa Fé - PB,732,30,4.098360655737705,3.937007874015748,100,Favorável,1511,206.42076502732237,202.32240437158467,4936.666666666666
2502052,Bernardino Batista - PB,269,11,4.089219330855019,3.9285714285714284,100,Favorável,522,194.05204460966544,189.9628252788104,4645.454545454545
2508505,Livramento - PB,538,22,4.089219330855019,3.9285714285714284,100,Favorável,1198,222.67657992565057,218.58736059479554,5345.454545454545
2507200,Itatuba - PB,882,36,4.081632653061225,3.9215686274509802,100,Favorável,1703,193.08390022675738,189.00226757369614,4630.555555555556
2509339,Matinhas - PB,368,15,4.076086956521739,3.91644908616188,100,Favorável,675,183.42391304347828,179.34782608695653,4400
2513158,Santa Cecília - PB,589,24,4.074702886247878,3.915171288743882,100,Favorável,1114,189.13412563667234,185.05942275042446,4541.666666666666
2504801,Coremas - PB,962,39,4.054054054054054,3.896103896103896,100,Favorável,2472,256.96465696465697,252.9106029106029,6238.461538461538
2508000,Juru - PB,568,23,4.049295774647888,3.8917089678511,100,Favorável,1594,280.6338028169014,276.5845070422535,6830.434782608694
2514651,São José do Brejo do Cruz - PB,99,4,4.040404040404041,3.8834951456310676,100,Favorável,NA,NA,NA,NA
2514107,São João do Tigre - PB,347,14,4.034582132564841,3.8781163434903045,100,Favorável,760,219.0201729106628,214.98559077809796,5328.571428571428
2501575,Barra de Santana - PB,571,23,4.028021015761821,3.872053872053872,100,Favorável,1543,270.22767075306484,266.19964973730305,6608.695652173916
2510907,Paulista - PB,772,31,4.015544041450777,3.8605230386052307,100,Favorável,2097,271.6321243523316,267.6165803108808,6664.516129032258
2503803,Caldas Brandão - PB,449,18,4.008908685968819,3.854389721627409,100,Favorável,880,195.9910913140312,191.9821826280624,4788.88888888889
2514206,São José da Lagoa Tapada - PB,449,18,4.008908685968819,3.854389721627409,100,Favorável,1428,318.04008908685967,314.03118040089083,7833.333333333333
2510402,Olho d'Água - PB,474,19,4.008438818565401,3.8539553752535496,100,Favorável,1044,220.25316455696205,216.24472573839665,5394.736842105263
2502300,Bom Sucesso - PB,250,10,4,3.8461538461538463,100,Favorável,1140,455.99999999999994,451.99999999999994,11299.999999999998
2512804,Riacho dos Cavalos - PB,576,23,3.9930555555555554,3.8397328881469113,100,Favorável,1356,235.41666666666666,231.42361111111111,5795.652173913044
2500734,Amparo - PB,126,5,3.968253968253968,3.816793893129771,100,Favorável,337,267.46031746031747,263.4920634920635,6640.000000000001
2509339,Matinhas - PB,378,15,3.968253968253968,3.816793893129771,100,Favorável,675,178.57142857142858,174.6031746031746,4400.000000000001
2508307,Lagoa Seca - PB,2168,86,3.9667896678966788,3.815439219165927,100,Favorável,4093,188.79151291512915,184.82472324723247,4659.302325581395
2503209,Cabedelo - PB,4698,186,3.959131545338442,3.8083538083538087,100,Favorável,9321,198.4035759897829,194.44444444444446,4911.290322580645
2503209,Cabedelo - PB,4713,186,3.946530872056015,3.7966932026944273,100,Favorável,9321,197.77211966900063,193.82558879694463,4911.290322580646
2505105,Cuité - PB,1192,47,3.942953020134228,3.7933817594834545,100,Favorável,3674,308.22147651006713,304.2785234899329,7717.021276595746
2502409,Bonito de Santa Fé - PB,761,30,3.942181340341656,3.792667509481669,100,Favorável,1511,198.5545335085414,194.61235216819975,4936.666666666667
2506707,Imaculada - PB,889,35,3.937007874015748,3.787878787878788,100,Favorável,1452,163.32958380202473,159.39257592800897,4048.5714285714275
2505600,Diamante - PB,485,19,3.917525773195876,3.7698412698412698,100,Favorável,1035,213.4020618556701,209.48453608247422,5347.368421052632
2515203,São Sebastião do Umbuzeiro - PB,230,9,3.91304347826087,3.765690376569038,100,Favorável,NA,NA,NA,NA
2507705,Juazeirinho - PB,1383,54,3.9045553145336225,3.7578288100208765,100,Favorável,2303,166.52205350686913,162.61749819233552,4164.814814814816
2505105,Cuité - PB,1206,47,3.897180762852405,3.750997605746209,100,Favorável,3674,304.6434494195688,300.7462686567164,7717.021276595743
2515203,São Sebastião do Umbuzeiro - PB,231,9,3.896103896103896,3.75,100,Favorável,NA,NA,NA,NA
2500908,Arara - PB,875,34,3.8857142857142852,3.74037403740374,100,Favorável,2641,301.8285714285714,297.9428571428571,7667.647058823531
2507705,Juazeirinho - PB,1390,54,3.884892086330935,3.739612188365651,100,Favorável,2303,165.68345323741008,161.79856115107916,4164.814814814816
2510303,Nova Palmeira - PB,232,9,3.8793103448275863,3.7344398340248963,100,Favorável,774,333.62068965517244,329.7413793103449,8500.000000000002
2506202,Frei Martinho - PB,129,5,3.875968992248062,3.731343283582089,100,Favorável,NA,NA,NA,NA
2513158,Santa Cecília - PB,620,24,3.870967741935484,3.7267080745341614,100,Favorável,1114,179.67741935483872,175.80645161290323,4541.666666666666
2503209,Cabedelo - PB,4831,186,3.8501345477126887,3.7073948574845526,100,Favorável,9321,192.9414199958601,189.0912854481474,4911.290322580646
2504207,Catingueira - PB,312,12,3.8461538461538463,3.7037037037037033,100,Favorável,749,240.06410256410254,236.2179487179487,6141.666666666666
2510659,Parari - PB,104,4,3.8461538461538463,3.7037037037037033,100,Favorável,379,364.4230769230769,360.57692307692304,9374.999999999998
2516151,Sossêgo - PB,234,9,3.8461538461538463,3.7037037037037033,100,Favorável,549,234.6153846153846,230.76923076923077,6000
2504801,Coremas - PB,1017,39,3.8348082595870205,3.6931818181818183,100,Favorável,2472,243.06784660766962,239.2330383480826,6238.461538461539
2504207,Catingueira - PB,313,12,3.8338658146964857,3.6923076923076925,100,Favorável,749,239.29712460063897,235.4632587859425,6141.666666666666
2504504,Condado - PB,366,14,3.825136612021858,3.684210526315789,100,Favorável,1258,343.7158469945355,339.89071038251365,8885.714285714284
2505907,Emas - PB,183,7,3.825136612021858,3.684210526315789,100,Favorável,NA,NA,NA,NA
2504108,Carrapateira - PB,157,6,3.821656050955414,3.6809815950920246,100,Favorável,NA,NA,NA,NA
2508505,Livramento - PB,474,18,3.79746835443038,3.6585365853658534,100,Favorável,1198,252.74261603375527,248.9451476793249,6555.555555555555
2516151,Sossêgo - PB,237,9,3.79746835443038,3.6585365853658534,100,Favorável,549,231.64556962025316,227.84810126582278,5999.999999999999
2503902,Camalaú - PB,396,15,3.787878787878788,3.64963503649635,100,Favorável,NA,NA,NA,NA
2510204,Nova Olinda - PB,476,18,3.7815126050420167,3.643724696356275,100,Favorável,946,198.73949579831933,194.9579831932773,5155.555555555556
2512606,Quixaba - PB,106,4,3.7735849056603774,3.6363636363636362,100,Favorável,NA,NA,NA,NA
2512606,Quixaba - PB,106,4,3.7735849056603774,3.6363636363636362,100,Favorável,NA,NA,NA,NA
2510105,Nova Floresta - PB,584,22,3.767123287671233,3.6303630363036308,100,Favorável,1663,284.7602739726027,280.9931506849315,7459.090909090909
2500106,Água Branca - PB,614,23,3.7459283387622153,3.610675039246468,100,Favorável,1472,239.73941368078178,235.99348534201957,6300
2514909,São Mamede - PB,455,17,3.7362637362637363,3.6016949152542375,100,Favorável,1686,370.54945054945057,366.81318681318686,9817.64705882353
2515203,São Sebastião do Umbuzeiro - PB,241,9,3.7344398340248963,3.5999999999999996,100,Favorável,NA,NA,NA,NA
2502904,Brejo dos Santos - PB,402,15,3.731343283582089,3.5971223021582732,100,Favorável,1080,268.65671641791045,264.92537313432837,7100.000000000002
2503753,Cajazeirinhas - PB,188,7,3.723404255319149,3.5897435897435894,100,Favorável,474,252.1276595744681,248.40425531914897,6671.4285714285725
2511509,Pilar - PB,918,34,3.7037037037037033,3.571428571428571,100,Favorável,1773,193.13725490196077,189.43355119825708,5114.705882352942
2511103,Pedra Lavrada - PB,487,18,3.696098562628337,3.564356435643564,100,Favorável,1292,265.2977412731006,261.6016427104723,7077.777777777777
2502300,Bom Sucesso - PB,271,10,3.6900369003690034,3.558718861209965,100,Favorável,1140,420.6642066420664,416.9741697416974,11300
2516706,Teixeira - PB,1088,40,3.6764705882352944,3.546099290780142,100,Favorável,2023,185.9375,182.2610294117647,4957.5
2500106,Água Branca - PB,628,23,3.662420382165605,3.5330261136712746,100,Favorável,1472,234.39490445859872,230.7324840764331,6300
2515500,Serra Branca - PB,793,29,3.6569987389659517,3.5279805352798053,100,Favorável,2822,355.8638083228247,352.2068095838587,9631.034482758621
2511509,Pilar - PB,933,34,3.644158628081458,3.5160289555325748,100,Favorável,1773,190.03215434083603,186.38799571275456,5114.7058823529405
2513604,Santana dos Garrotes - PB,467,17,3.640256959314775,3.512396694214876,100,Favorável,1376,294.64668094218416,291.00642398286936,7994.117647058823
2514404,São José de Espinharas - PB,220,8,3.6363636363636362,3.508771929824561,100,Favorável,810,368.1818181818182,364.54545454545456,10025.000000000002
2500577,Algodão de Jandaíra - PB,221,8,3.619909502262444,3.4934497816593884,100,Favorável,NA,NA,NA,NA
2503902,Camalaú - PB,415,15,3.614457831325301,3.488372093023256,100,Favorável,NA,NA,NA,NA
2516706,Teixeira - PB,1109,40,3.606853020739405,3.4812880765883376,100,Favorável,2023,182.4165915238954,178.80973850315598,4957.5
2507705,Juazeirinho - PB,1498,54,3.6048064085447264,3.479381443298969,100,Favorável,2303,153.73831775700936,150.13351134846462,4164.814814814815
2503753,Cajazeirinhas - PB,223,8,3.587443946188341,3.463203463203463,100,Favorável,474,212.55605381165918,208.96860986547085,5825
2513901,São Bento - PB,2035,73,3.587223587223587,3.462998102466793,100,Favorável,4289,210.76167076167076,207.17444717444718,5775.342465753425
2508554,Logradouro - PB,335,12,3.582089552238806,3.45821325648415,100,Favorável,650,194.02985074626866,190.44776119402985,5316.666666666666
2504801,Coremas - PB,1092,39,3.571428571428571,3.4482758620689653,100,Favorável,2472,226.37362637362637,222.80219780219778,6238.461538461539
2510501,Olivedos - PB,224,8,3.571428571428571,3.4482758620689653,100,Favorável,676,301.7857142857143,298.2142857142857,8350.000000000002
2514651,São José do Brejo do Cruz - PB,140,5,3.571428571428571,3.4482758620689653,100,Favorável,NA,NA,NA,NA
2504504,Condado - PB,394,14,3.5532994923857872,3.431372549019608,100,Favorável,1258,319.28934010152284,315.73604060913704,8885.714285714284
2514701,São José do Sabugi - PB,226,8,3.5398230088495577,3.418803418803419,100,Favorável,NA,NA,NA,NA
2504207,Catingueira - PB,312,11,3.5256410256410255,3.4055727554179565,100,Favorável,749,240.06410256410254,236.53846153846152,6709.090909090909
2508505,Livramento - PB,512,18,3.515625,3.3962264150943398,100,Favorável,1198,233.984375,230.46875,6555.555555555556
2502052,Bernardino Batista - PB,313,11,3.5143769968051117,3.3950617283950617,100,Favorável,522,166.77316293929712,163.258785942492,4645.454545454545
2504207,Catingueira - PB,313,11,3.5143769968051117,3.3950617283950617,100,Favorável,749,239.29712460063897,235.78274760383385,6709.090909090909
2513505,Santana de Mangueira - PB,314,11,3.5031847133757963,3.3846153846153846,100,Favorável,784,249.68152866242036,246.17834394904457,7027.272727272727
2510303,Nova Palmeira - PB,257,9,3.501945525291829,3.3834586466165413,100,Favorável,774,301.16731517509726,297.6653696498054,8500
2511509,Pilar - PB,971,34,3.5015447991761075,3.383084577114428,100,Favorável,1773,182.59526261585995,179.09371781668384,5114.7058823529405
2508554,Logradouro - PB,345,12,3.4782608695652173,3.361344537815126,100,Favorável,650,188.40579710144928,184.92753623188406,5316.666666666667
2513984,São Francisco - PB,202,7,3.4653465346534658,3.349282296650718,100,Favorável,718,355.44554455445547,351.980198019802,10157.142857142857
2503902,Camalaú - PB,433,15,3.4642032332563506,3.3482142857142856,100,Favorável,NA,NA,NA,NA
2516151,Sossêgo - PB,260,9,3.4615384615384617,3.3457249070631967,100,Favorável,549,211.15384615384616,207.6923076923077,6000
2505105,Cuité - PB,1358,47,3.4609720176730487,3.345195729537367,100,Favorável,3674,270.54491899852724,267.0839469808542,7717.021276595744
2514651,São José do Brejo do Cruz - PB,116,4,3.4482758620689653,3.3333333333333335,100,Favorável,NA,NA,NA,NA
2513901,São Bento - PB,2119,73,3.4450212364322796,3.3302919708029197,100,Favorável,4289,202.4067956583294,198.96177442189713,5775.342465753424
2500700,São João do Rio do Peixe - PB,990,34,3.4343434343434343,3.3203125,100,Favorável,3549,358.4848484848485,355.0505050505051,10338.235294117649
2508000,Juru - PB,671,23,3.427719821162444,3.314121037463977,100,Favorável,1594,237.5558867362146,234.12816691505216,6830.434782608695
2513505,Santana de Mangueira - PB,321,11,3.4267912772585665,3.313253012048193,100,Favorável,784,244.23676012461058,240.80996884735202,7027.272727272728
2502409,Bonito de Santa Fé - PB,879,30,3.4129692832764507,3.3003300330033,100,Favorável,1511,171.8998862343572,168.48691695108076,4936.666666666666
2508000,Juru - PB,674,23,3.4124629080118694,3.2998565279770444,100,Favorável,1594,236.49851632047478,233.08605341246292,6830.434782608697
2515500,Serra Branca - PB,854,29,3.395784543325527,3.2842582106455263,100,Favorável,2822,330.4449648711944,327.04918032786884,9631.03448275862
2505907,Emas - PB,207,7,3.3816425120772946,3.2710280373831773,100,Favorável,NA,NA,NA,NA
2509008,Manaíra - PB,710,24,3.3802816901408446,3.2697547683923704,100,Favorável,1570,221.1267605633803,217.74647887323945,6441.666666666669
2508505,Livramento - PB,538,18,3.3457249070631967,3.237410071942446,100,Favorável,1198,222.67657992565057,219.33085501858739,6555.5555555555575
2514206,São José da Lagoa Tapada - PB,538,18,3.3457249070631967,3.237410071942446,100,Favorável,1428,265.42750929368026,262.0817843866171,7833.333333333333
2501708,Barra de São Miguel - PB,390,13,3.3333333333333335,3.225806451612903,100,Favorável,1055,270.51282051282055,267.17948717948724,8015.384615384617
2513109,Salgado de São Félix - PB,720,24,3.3333333333333335,3.225806451612903,100,Favorável,2294,318.6111111111111,315.27777777777777,9458.333333333332
2500700,São João do Rio do Peixe - PB,1026,34,3.313840155945419,3.207547169811321,100,Favorável,3549,345.906432748538,342.5925925925926,10338.235294117649
2506202,Frei Martinho - PB,151,5,3.3112582781456954,3.205128205128205,100,Favorável,NA,NA,NA,NA
2504207,Catingueira - PB,364,12,3.296703296703297,3.1914893617021276,100,Favorável,749,205.76923076923075,202.47252747252745,6141.666666666665
2514701,São José do Sabugi - PB,243,8,3.292181069958848,3.187250996015936,100,Favorável,NA,NA,NA,NA
2517407,Zabelê - PB,152,5,3.289473684210526,3.1847133757961785,100,Favorável,388,255.26315789473685,251.97368421052633,7660.000000000001
2517407,Zabelê - PB,152,5,3.289473684210526,3.1847133757961785,100,Favorável,388,255.26315789473685,251.97368421052633,7660.000000000001
2512606,Quixaba - PB,122,4,3.278688524590164,3.1746031746031744,100,Favorável,NA,NA,NA,NA
2512606,Quixaba - PB,122,4,3.278688524590164,3.1746031746031744,100,Favorável,NA,NA,NA,NA
2516706,Teixeira - PB,1223,40,3.2706459525756335,3.167062549485352,100,Favorável,2023,165.4129190515127,162.14227309893707,4957.500000000001
2513109,Salgado de São Félix - PB,737,24,3.2564450474898234,3.1537450722733245,100,Favorável,2294,311.2618724559023,308.00542740841246,9458.333333333332
2515930,Sertãozinho - PB,338,11,3.2544378698224854,3.151862464183381,100,Favorável,884,261.53846153846155,258.28402366863907,7936.363636363636
2515930,Sertãozinho - PB,338,11,3.2544378698224854,3.151862464183381,100,Favorável,884,261.53846153846155,258.28402366863907,7936.363636363636
2510501,Olivedos - PB,246,8,3.2520325203252036,3.149606299212598,100,Favorável,676,274.7967479674797,271.5447154471545,8350
2511004,Pedra Branca - PB,246,8,3.2520325203252036,3.149606299212598,100,Favorável,NA,NA,NA,NA
2508901,Mamanguape - PB,3510,114,3.2478632478632483,3.145695364238411,100,Favorável,5839,166.35327635327636,163.1054131054131,5021.929824561403
2505402,Desterro - PB,555,18,3.2432432432432434,3.1413612565445024,100,Favorável,1292,232.79279279279282,229.54954954954957,7077.777777777778
2511004,Pedra Branca - PB,247,8,3.2388663967611335,3.1372549019607843,100,Favorável,NA,NA,NA,NA
2516508,Taperoá - PB,991,32,3.229061553985873,3.1280547409579667,100,Favorável,2482,250.45408678102925,247.22502522704337,7656.25
2511400,Picuí - PB,1208,39,3.2284768211920527,3.127506014434643,100,Favorável,3078,254.80132450331126,251.5728476821192,7792.307692307693
